invoice_id,customer_id,subscription_id,product_id,invoice_date,billing_start_date,billing_end_date,amount_usd
inv_0000287,cust_00063,sub_000063,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000288,cust_00068,sub_000068,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000289,cust_00069,sub_000069,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0
inv_0000290,cust_00070,sub_000070,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000291,cust_00073,sub_000073,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000292,cust_00076,sub_000076,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0
inv_0000293,cust_00081,sub_000149,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0
inv_0000294,cust_00085,sub_000085,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000295,cust_00086,sub_000086,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0
inv_0000296,cust_00088,sub_000088,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000297,cust_00089,sub_000152,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0
inv_0000298,cust_00092,sub_000092,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000299,cust_00093,sub_000150,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0
inv_0000300,cust_00097,sub_000097,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000301,cust_00099,sub_000099,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000302,cust_00106,sub_000106,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000303,cust_00107,sub_000107,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000304,cust_00108,sub_000108,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000305,cust_00112,sub_000112,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0
inv_0000306,cust_00113,sub_000113,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000307,cust_00116,sub_000116,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0
inv_0000308,cust_00117,sub_000117,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000309,cust_00118,sub_000118,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000310,cust_00120,sub_000120,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000311,cust_00125,sub_000125,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000312,cust_00127,sub_000127,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000313,cust_00130,sub_000130,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000314,cust_00131,sub_000131,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000315,cust_00132,sub_000132,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000316,cust_00134,sub_000134,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000317,cust_00136,sub_000136,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000318,cust_00137,sub_000137,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0
inv_0000319,cust_00141,sub_000158,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000320,cust_00142,sub_000159,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000321,cust_00144,sub_000161,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0
inv_0000322,cust_00145,sub_000179,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000323,cust_00146,sub_000180,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0
inv_0000324,cust_00147,sub_000181,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0
inv_0000325,cust_00148,sub_000182,prod_009,2023-03-01,2023-03-01,2024-02-29,2988
inv_0000326,cust_00136,sub_000183,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000327,cust_00130,sub_000184,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000328,cust_00082,sub_000082,prod_003,2023-04-01,2023-04-01,2023-12-31,-216.99
inv_0000329,cust_00082,sub_000185,prod_006,2023-04-01,2023-04-01,2024-03-31,948
inv_0000330,cust_00139,sub_000186,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000331,cust_00107,sub_000187,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000332,cust_00104,sub_000155,prod_003,2023-04-01,2023-04-01,2024-01-31,-241.45
inv_0000333,cust_00104,sub_000188,prod_006,2023-04-01,2023-04-01,2024-03-31,948
inv_0000334,cust_00098,sub_000098,prod_006,2023-04-01,2023-04-01,2023-12-31,-714.25
inv_0000335,cust_00098,sub_000189,prod_009,2023-04-01,2023-04-01,2024-03-31,2988
inv_0000336,cust_00009,sub_000190,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000337,cust_00004,sub_000191,prod_008,2023-04-01,2023-04-01,2023-06-30,852
inv_0000338,cust_00124,sub_000192,prod_008,2023-04-01,2023-04-01,2023-06-30,852
inv_0000339,cust_00123,sub_000178,prod_005,2023-04-01,2023-04-01,2023-05-31,-186.98
inv_0000340,cust_00123,sub_000193,prod_008,2023-04-01,2023-04-01,2023-06-30,852
inv_0000341,cust_00026,sub_000194,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000342,cust_00109,sub_000195,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000343,cust_00079,sub_000079,prod_009,2023-04-01,2023-04-01,2023-12-31,-2251.23
inv_0000344,cust_00079,sub_000196,prod_006,2023-04-01,2023-04-01,2024-03-31,948
inv_0000345,cust_00072,sub_000197,prod_005,2023-04-01,2023-04-01,2023-06-30,282
inv_0000346,cust_00032,sub_000032,prod_009,2023-04-01,2023-04-01,2023-12-31,-2251.23
inv_0000347,cust_00032,sub_000198,prod_006,2023-04-01,2023-04-01,2024-03-31,948
inv_0000348,cust_00001,sub_000001,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000349,cust_00002,sub_000162,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000350,cust_00003,sub_000003,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000351,cust_00006,sub_000006,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000352,cust_00007,sub_000166,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000353,cust_00010,sub_000010,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000354,cust_00012,sub_000012,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000355,cust_00013,sub_000013,prod_005,2023-04-01,2023-04-01,2023-06-30,282
inv_0000356,cust_00014,sub_000014,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000357,cust_00015,sub_000015,prod_008,2023-04-01,2023-04-01,2023-06-30,852
inv_0000358,cust_00017,sub_000017,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000359,cust_00018,sub_000018,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000360,cust_00019,sub_000019,prod_002,2023-04-01,2023-04-01,2023-06-30,81
inv_0000361,cust_00020,sub_000020,prod_005,2023-04-01,2023-04-01,2023-06-30,282
inv_0000362,cust_00021,sub_000173,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000363,cust_00023,sub_000023,prod_002,2023-04-01,2023-04-01,2023-06-30,81
inv_0000364,cust_00025,sub_000025,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000365,cust_00028,sub_000028,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000366,cust_00029,sub_000029,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000367,cust_00030,sub_000030,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000368,cust_00034,sub_000034,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000369,cust_00035,sub_000035,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000370,cust_00036,sub_000036,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000371,cust_00037,sub_000037,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000372,cust_00038,sub_000038,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000373,cust_00039,sub_000039,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000374,cust_00041,sub_000041,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000375,cust_00042,sub_000142,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000376,cust_00043,sub_000043,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000377,cust_00045,sub_000148,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000378,cust_00047,sub_000047,prod_002,2023-04-01,2023-04-01,2023-06-30,81
inv_0000379,cust_00050,sub_000050,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000380,cust_00051,sub_000051,prod_005,2023-04-01,2023-04-01,2023-06-30,282
inv_0000381,cust_00052,sub_000147,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000382,cust_00053,sub_000141,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000383,cust_00055,sub_000055,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000384,cust_00058,sub_000058,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000385,cust_00059,sub_000167,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000386,cust_00063,sub_000063,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000387,cust_00065,sub_000065,prod_002,2023-04-01,2023-04-01,2023-06-30,81
inv_0000388,cust_00066,sub_000066,prod_008,2023-04-01,2023-04-01,2023-06-30,852
inv_0000389,cust_00067,sub_000067,prod_005,2023-04-01,2023-04-01,2023-06-30,282
inv_0000390,cust_00068,sub_000068,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000391,cust_00069,sub_000069,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000392,cust_00070,sub_000070,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000393,cust_00073,sub_000073,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000394,cust_00075,sub_000075,prod_008,2023-04-01,2023-04-01,2023-06-30,852
inv_0000395,cust_00076,sub_000076,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000396,cust_00081,sub_000149,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000397,cust_00083,sub_000083,prod_002,2023-04-01,2023-04-01,2023-06-30,81
inv_0000398,cust_00085,sub_000085,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000399,cust_00086,sub_000086,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000400,cust_00087,sub_000087,prod_002,2023-04-01,2023-04-01,2023-06-30,81
inv_0000401,cust_00088,sub_000088,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000402,cust_00089,sub_000152,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000403,cust_00090,sub_000090,prod_002,2023-04-01,2023-04-01,2023-06-30,81
inv_0000404,cust_00091,sub_000171,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000405,cust_00092,sub_000092,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000406,cust_00093,sub_000150,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000407,cust_00097,sub_000097,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000408,cust_00099,sub_000099,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000409,cust_00102,sub_000102,prod_008,2023-04-01,2023-04-01,2023-06-30,852
inv_0000410,cust_00106,sub_000106,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000411,cust_00108,sub_000108,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000412,cust_00112,sub_000112,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000413,cust_00113,sub_000113,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000414,cust_00116,sub_000116,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000415,cust_00117,sub_000117,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000416,cust_00118,sub_000118,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000417,cust_00120,sub_000120,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000418,cust_00127,sub_000127,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000419,cust_00128,sub_000128,prod_002,2023-04-01,2023-04-01,2023-06-30,81
inv_0000420,cust_00129,sub_000129,prod_008,2023-04-01,2023-04-01,2023-06-30,852
inv_0000421,cust_00131,sub_000131,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000422,cust_00132,sub_000132,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000423,cust_00133,sub_000133,prod_005,2023-04-01,2023-04-01,2023-06-30,282
inv_0000424,cust_00134,sub_000134,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000425,cust_00137,sub_000137,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000426,cust_00141,sub_000158,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000427,cust_00142,sub_000159,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000428,cust_00145,sub_000179,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000429,cust_00146,sub_000180,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0
inv_0000430,cust_00147,sub_000181,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0
inv_0000431,cust_00149,sub_000199,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0
inv_0000432,cust_00150,sub_000200,prod_005,2023-04-01,2023-04-01,2023-06-30,282
inv_0000433,cust_00151,sub_000201,prod_002,2023-04-01,2023-04-01,2023-06-30,81
inv_0000434,cust_00152,sub_000202,prod_009,2023-04-01,2023-04-01,2024-03-31,2988
inv_0000435,cust_00023,sub_000023,prod_002,2023-05-01,2023-05-01,2023-06-30,-54.3
inv_0000436,cust_00023,sub_000203,prod_005,2023-05-01,2023-05-01,2023-07-31,282
inv_0000437,cust_00047,sub_000047,prod_002,2023-05-01,2023-05-01,2023-06-30,-54.3
inv_0000438,cust_00047,sub_000204,prod_005,2023-05-01,2023-05-01,2023-07-31,282
inv_0000439,cust_00085,sub_000205,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000440,cust_00040,sub_000040,prod_003,2023-05-01,2023-05-01,2023-12-31,-193.32
inv_0000441,cust_00040,sub_000206,prod_006,2023-05-01,2023-05-01,2024-04-30,948
inv_0000442,cust_00019,sub_000019,prod_002,2023-05-01,2023-05-01,2023-06-30,-54.3
inv_0000443,cust_00019,sub_000207,prod_005,2023-05-01,2023-05-01,2023-07-31,282
inv_0000444,cust_00136,sub_000208,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000445,cust_00038,sub_000209,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000446,cust_00130,sub_000210,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000447,cust_00082,sub_000185,prod_006,2023-05-01,2023-05-01,2024-03-31,-870.3
inv_0000448,cust_00082,sub_000211,prod_009,2023-05-01,2023-05-01,2024-04-30,2988
inv_0000449,cust_00059,sub_000212,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000450,cust_00094,sub_000094,prod_006,2023-05-01,2023-05-01,2023-12-31,-636.33
inv_0000451,cust_00094,sub_000213,prod_009,2023-05-01,2023-05-01,2024-04-30,2988
inv_0000452,cust_00014,sub_000214,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000453,cust_00067,sub_000067,prod_005,2023-05-01,2023-05-01,2023-06-30,-189.03
inv_0000454,cust_00067,sub_000215,prod_002,2023-05-01,2023-05-01,2023-07-31,81
inv_0000455,cust_00086,sub_000216,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000456,cust_00091,sub_000217,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000457,cust_00103,sub_000103,prod_009,2023-05-01,2023-05-01,2023-12-31,-2005.64
inv_0000458,cust_00103,sub_000218,prod_006,2023-05-01,2023-05-01,2024-04-30,948
inv_0000459,cust_00001,sub_000001,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000460,cust_00002,sub_000162,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000461,cust_00003,sub_000003,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000462,cust_00006,sub_000006,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000463,cust_00007,sub_000166,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000464,cust_00009,sub_000190,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000465,cust_00010,sub_000010,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000466,cust_00012,sub_000012,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000467,cust_00017,sub_000017,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000468,cust_00018,sub_000018,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000469,cust_00021,sub_000173,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000470,cust_00025,sub_000025,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000471,cust_00026,sub_000194,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000472,cust_00028,sub_000028,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000473,cust_00029,sub_000029,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000474,cust_00030,sub_000030,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000475,cust_00034,sub_000034,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000476,cust_00035,sub_000035,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000477,cust_00036,sub_000036,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000478,cust_00037,sub_000037,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000479,cust_00039,sub_000039,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000480,cust_00042,sub_000142,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000481,cust_00043,sub_000043,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000482,cust_00045,sub_000148,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000483,cust_00050,sub_000050,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000484,cust_00052,sub_000147,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000485,cust_00053,sub_000141,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000486,cust_00055,sub_000055,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000487,cust_00057,sub_000153,prod_008,2023-05-01,2023-05-01,2023-07-31,852
inv_0000488,cust_00058,sub_000058,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000489,cust_00068,sub_000068,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000490,cust_00069,sub_000069,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000491,cust_00070,sub_000070,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000492,cust_00073,sub_000073,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000493,cust_00076,sub_000076,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000494,cust_00081,sub_000149,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000495,cust_00088,sub_000088,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000496,cust_00089,sub_000152,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000497,cust_00092,sub_000092,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000498,cust_00093,sub_000150,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000499,cust_00097,sub_000097,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000500,cust_00099,sub_000099,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000501,cust_00106,sub_000106,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000502,cust_00107,sub_000187,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000503,cust_00108,sub_000108,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000504,cust_00109,sub_000195,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000505,cust_00112,sub_000112,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000506,cust_00113,sub_000113,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000507,cust_00116,sub_000116,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000508,cust_00117,sub_000117,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000509,cust_00118,sub_000118,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000510,cust_00127,sub_000127,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000511,cust_00131,sub_000131,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000512,cust_00132,sub_000132,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000513,cust_00134,sub_000134,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000514,cust_00137,sub_000137,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000515,cust_00139,sub_000186,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000516,cust_00141,sub_000158,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000517,cust_00142,sub_000159,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000518,cust_00143,sub_000160,prod_002,2023-05-01,2023-05-01,2023-07-31,81
inv_0000519,cust_00145,sub_000179,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000520,cust_00146,sub_000180,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0
inv_0000521,cust_00147,sub_000181,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000522,cust_00149,sub_000199,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0
inv_0000523,cust_00153,sub_000219,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0
inv_0000524,cust_00154,sub_000220,prod_008,2023-05-01,2023-05-01,2023-07-31,852
inv_0000525,cust_00155,sub_000221,prod_003,2023-05-01,2023-05-01,2024-04-30,288
inv_0000526,cust_00156,sub_000222,prod_008,2023-05-01,2023-05-01,2023-07-31,852
inv_0000527,cust_00155,sub_000221,prod_003,2023-06-01,2023-06-01,2024-04-30,-263.61
inv_0000528,cust_00155,sub_000223,prod_006,2023-06-01,2023-06-01,2024-05-31,948
inv_0000529,cust_00030,sub_000224,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0
inv_0000530,cust_00138,sub_000138,prod_003,2023-06-01,2023-06-01,2023-12-31,-168.85
inv_0000531,cust_00138,sub_000225,prod_006,2023-06-01,2023-06-01,2024-05-31,948
inv_0000532,cust_00070,sub_000226,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0
inv_0000533,cust_00042,sub_000227,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0
inv_0000534,cust_00046,sub_000046,prod_006,2023-06-01,2023-06-01,2023-12-31,-555.81
inv_0000535,cust_00046,sub_000228,prod_009,2023-06-01,2023-06-01,2024-05-31,2988
inv_0000536,cust_00060,sub_000157,prod_006,2023-06-01,2023-06-01,2024-01-31,-636.33
inv_0000537,cust_00060,sub_000229,prod_009,2023-06-01,2023-06-01,2024-05-31,2988
inv_0000538,cust_00052,sub_000230,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0
inv_0000539,cust_00045,sub_000231,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0
inv_0000540,cust_00117,sub_000232,prod_001,2023-06-01,2023-06-01,2023-06-30,29.0
inv_0000541,cust_00013,sub_000013,prod_005,2023-06-01,2023-06-01,2023-06-30,-92.97
inv_0000542,cust_00013,sub_000233,prod_002,2023-06-01,2023-06-01,2023-08-31,81
inv_0000543,cust_00093,sub_000234,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0
inv_0000544,cust_00102,sub_000102,prod_008,2023-06-01,2023-06-01,2023-06-30,-280.88
inv_0000545,cust_00102,sub_000235,prod_005,2023-06-01,2023-06-01,2023-08-31,282
inv_0000546,cust_00124,sub_000192,prod_008,2023-06-01,2023-06-01,2023-06-30,-280.88
inv_0000547,cust_00124,sub_000236,prod_005,2023-06-01,2023-06-01,2023-08-31,282
